StockCode,Revenue,RevenuePct,CumulativePct,ABC_Class
20713,16718.4,0.0019001995726018533,0.28458981005222095,A
22622,16676.0,0.0018953804235278795,0.28648519047574883,A
21217,16611.8,0.0018880835044111555,0.28837327398016,A
48184,16493.03,0.001874584204045216,0.29024785818420523,A
84836,16472.75,0.0018722791959504006,0.29212013738015563,A
22379,16417.85,0.0018660393071730148,0.2939861766873286,A
21175,16319.300000000001,0.001854838195351315,0.29584101488267994,A
22384,16297.35,0.0018523433764321233,0.2976933582591121,A
48188,15584.77,0.0017713521206035377,0.2994647103797156,A
85152,15565.340000000002,0.0017691437228085543,0.3012338541025242,A
22382,15547.0,0.0017670592135157078,0.3030009133160399,A
22158,15454.2,0.0017565116419575773,0.30475742495799746,A
37449,15426.6,0.0017533746486924435,0.3065107996066899,A
20972,15420.279999999999,0.0017526563226983982,0.3082634559293883,A
22752,15315.300000000001,0.0017407243823732632,0.3100041803117616,A
85066,15186.31,0.0017260634852258139,0.3117302437969874,A
21231,15168.64,0.0017240551275810707,0.31345429892456844,A
21977,15045.1,0.0017100136729443092,0.31516431259751276,A
85014A,15020.95,0.0017072688038373173,0.3168715814013501,A
71459,14973.31,0.0017018540806796735,0.31857343548202977,A
84406B,14864.52,0.0016894890988929383,0.3202629245809227,A
22385,14761.65,0.0016777969794297388,0.3219407215603524,A
21955,14593.97,0.0016587386087522887,0.3235994601691047,A
82483,14376.85,0.001634060928399904,0.3252335210975046,A
20750,14333.18,0.0016290974321720637,0.32686261852967663,A
84755,14193.2,0.0016131874206773747,0.328475805950354,A
20712,13951.95,0.0015857671444015232,0.33006157309475553,A
47566B,13950.45,0.0015855966556371137,0.33164716975039266,A
47590A,13792.7,0.0015676669205800544,0.33321483667097274,A
22585,13662.68,0.001552888954481044,0.33476772562545376,A
22061,13639.47,0.0015502509249997487,0.33631797655045353,A
21314,13480.800000000001,0.0015322166235005182,0.33785019317395404,A
22734,13452.45,0.0015289943858531798,0.3393791875598072,A
21080,13422.31,0.0015255686982803126,0.3409047562580875,A
22294,13404.28,0.0015235194233321112,0.34242827568141965,A
21481,13398.35,0.0015228454244168126,0.3439511211058365,A
84970S,13229.73,0.001503680214113666,0.34545480131995016,A
48129,13223.5,0.0015029721174454854,0.34695777343739564,A
79323P,13171.1,0.0014970163766087825,0.3484547898140044,A
22865,13139.1,0.0014933792829680476,0.34994816909697246,A
22632,13080.300000000001,0.0014866961234031978,0.35143486522037565,A
22149,13035.2,0.0014815700945532873,0.35291643531492894,A
22867,12949.800000000001,0.0014718636008995765,0.3543882989158285,A
22866,12943.800000000001,0.0014711816458419387,0.35585948056167044,A
48173C,12898.46,0.0014660283387897225,0.35732550890046016,A
82600,12894.960000000001,0.0014656305316727673,0.3587911394321329,A
35004C,12847.35,0.0014602192182904116,0.36025135865042335,A
20711,12839.45,0.0014593213107978553,0.3617106799612212,A
21210,12811.0,0.0014560877072328894,0.36316676766845407,A
15036,12784.880000000001,0.0014531189295486399,0.3646198865980027,A
85232B,12697.45,0.001443181707767095,0.3660630683057698,A
84029G,12616.68,0.001434001456099528,0.3674970697618693,A
22077,12415.95,0.0014111866496462567,0.36890825641151553,A
21930,12332.35,0.0014016847425098373,0.3703099411540254,A
20971,12295.05,0.0013974452552348558,0.3717073864092602,A
22629,12130.65,0.0013787596866555812,0.3730861460959158,A
85042,12081.0,0.0013731165085536289,0.37445926260446943,A
22837,11869.800000000001,0.0013491116905247798,0.3758083742949942,A
22492,11749.05,0.0013353873449898196,0.37714376163998403,A
22556,11658.45,0.0013250898236194897,0.37846885146360354,A
72760B,11644.67,0.0013235236001704481,0.379792375063774,A
21791,11638.12,0.0013227791325658605,0.38111515419633984,A
21213,11588.57,0.0013171473203815352,0.38243230151672136,A
22507,11574.300000000001,0.0013155254039361201,0.3837478269206575,A
15044A,11573.199999999999,0.0013154003788422195,0.3850632272994997,A
22551,11533.2,0.0013108540117913014,0.38637408131129103,A
22605,11434.58,0.001299644943827262,0.3876737262551183,A
22297,11296.56,0.0012839577043180681,0.38895768395943636,A
84077,11285.539999999999,0.00128270518019554,0.3902403891396319,A
22630,11282.85,0.001282399437011366,0.39152278857664324,A
84949,11254.5,0.0012791771993640275,0.3928019657760073,A
21164,11206.02,0.0012736670024983143,0.3940756327785056,A
22087,11199.150000000001,0.0012728861639573193,0.3953485189424629,A
21908,11135.720000000001,0.0012656767624063254,0.3966141957048692,A
47591D,11128.26,0.001264828864951329,0.39787902456982055,A
22381,11083.1,0.0012596960165508421,0.3991387205863714,A
22456,10957.41,0.0012454101946850937,0.4003841307810565,A
21258,10897.65,0.0012386179223110216,0.4016227487033675,A
21156,10889.4,0.0012376802341067697,0.40286042893747426,A
48116,10798.44,0.0012273417954329813,0.40408777073290725,A
21121,10734.0,0.0012200175981139517,0.4053077883310212,A
35400,10620.6,0.0012071286475245982,0.4065149169785458,A
85150,10508.4,0.001194376087946772,0.40770929306649256,A
20724,10498.9,0.001193296325772179,0.40890258939226476,A
22505,10486.75,0.0011919153667804623,0.41009450475904524,A
82583,10486.68,0.0011919074106381234,0.41128641216968337,A
22296,10471.8,0.0011902161620951817,0.41247662833177856,A
22444,10324.06,0.0011734241553926145,0.4136500524871712,A
71053,10304.16,0.0011711623377847827,0.414821214824956,A
22366,10170.39,0.0011559581497747487,0.41597717297473075,A
21936,10101.15,0.001148088388409609,0.4171252613631404,A
22617,10099.47,0.0011478974409934704,0.41827315880413385,A
22624,10090.35,0.0011468608693058612,0.4194200196734397,A
84992,10077.92,0.0011454480857447883,0.4205654677591845,A
21535,10077.6,0.001145411714808381,0.4217108794739929,A
21790,9985.02,0.0011348891482690303,0.4228457686222619,A
21559,9902.7,0.0011255327248782402,0.4239713013471402,A
22569,9901.2,0.001125362236113831,0.425096663583254,A
22198,9806.75,0.0011146271269148497,0.42621129071016883,A
84050,9768.45,0.0011102739804635955,0.4273215646906324,A
22084,9744.6,0.0011075632091094854,0.4284291278997419,A
22113,9742.17,0.0011072870173111419,0.4295364149170531,A
84970L,9707.18,0.0011033100827333511,0.4306397249997864,A
85048,9669.300000000001,0.0010990046731361315,0.43173872967292254,A
20749,9667.68,0.0010988205452705693,0.4328375502181931,A
21136,9637.5,0.0010953903113306513,0.43393294052952375,A
21174,9587.57,0.0010897153086593422,0.4350226558381831,A
22171,9585.64,0.0010894959464491354,0.43611215178463225,A
84978,9572.59,0.0010880126941987733,0.43720016447883103,A
22607,9506.68,0.0010805214178906226,0.43828068589672164,A
84997A,9501.36,0.0010799167510728506,0.4393606026477945,A
22236,9471.449999999999,0.0010765172051105261,0.440437119852905,A
21844,9466.300000000001,0.0010759318603527205,0.4415130517132577,A
22606,9449.789999999999,0.0010740553473524538,0.44258710706061016,A
21218,9420.25,0.0010706978552853506,0.4436578049158955,A
22352,9359.4,0.001063781694409141,0.44472158661030464,A
20718,9343.95,0.001062025660135724,0.4457836122704404,A
22467,9343.68,0.0010619949721581302,0.44684560724259853,A
84945,9335.62,0.00106107887919737,0.4479066861217959,A
22147,9313.85,0.0010586045189299078,0.4489652906407258,A
21035,9283.550000000001,0.001055160645888837,0.45002045128661466,A
22554,9205.5,0.0010462895471807325,0.4510667408337954,A
22633,9194.400000000001,0.001045027930324103,0.4521117687641195,A
22570,9182.85,0.00104371516683815,0.45315548393095767,A
21533,9136.3,0.0010384243321826436,0.4541939082631403,A
22555,9118.5,0.001036401198844985,0.4552303094619853,A
22365,9068.21,0.0010306852788702179,0.4562609947408555,A
22635,9013.5,0.0010244669853363242,0.45728546172619183,A
22295,9008.1,0.0010238532257844503,0.4583093149519763,A
22561,9006.15,0.001023631590390718,0.459332946542367,A
21704,8977.45,0.001020369572031684,0.46035331611439867,A
21975,8970.779999999999,0.0010196114653259433,0.4613729275797246,A
21624,8868.58,0.0010079954975108468,0.46238092307723544,A
17003,8847.66,0.0010056177475432164,0.46338654082477865,A
21877,8823.5,0.0010028717418444617,0.4643894125666231,A
22699,8761.7,0.000995847604750793,0.4653852601713739,A
21484,8759.1,0.0009955520908924832,0.46638081226226635,A
22659,8745.15,0.0009939665453834754,0.4673747788076498,A
22271,8735.54,0.0009928742806994924,0.4683676530883493,A
21122,8704.69,0.0009893678951114716,0.46935702098346077,A
22634,8646.35,0.000982737018767707,0.4703397580022285,A
22557,8642.45,0.0009822937479802426,0.47132205175020875,A
22169,8607.1,0.0009782758960989934,0.47230032764630775,A
22355,8604.85,0.0009780201629523793,0.47327834780926015,A
22150,8516.6,0.0009679897406462904,0.4742463375499064,A
22333,8488.3,0.0009647731859577656,0.4752111107358642,A
22170,8408.75,0.0009557315984852517,0.47616684233434947,A
22636,8384.78,0.0009530071880299889,0.47711984952237946,A
22835,8382.15,0.000952708264396391,0.4780725577867759,A
22499,8381.95,0.0009526855325611365,0.479025243319337,A
22413,8375.02,0.0009518978744695648,0.4799771411938066,A
21390,8346.26,0.0009486290365599545,0.48092577023036653,A
79323LP,8311.0,0.0009446214140045699,0.4818703916443711,A
84839,8201.7,0.0009321984660379354,0.48280259011040905,A
47567B,8192.25,0.0009311243868221559,0.4837337144972312,A
22941,8129.400000000001,0.0009239809075934004,0.48465769540482456,A
84947,8103.66,0.0009210553203961344,0.4855787507252207,A
22501,8084.8,0.0009189117083316263,0.48649766243355236,A
22568,8057.91,0.0009158554130816464,0.487413517846634,A
21479,8050.23,0.0009149825106078701,0.48832850035724185,A
21777,8046.150000000001,0.0009145187811686765,0.4892430191384105,A
21906,7974.34,0.0009063569157205152,0.490149376054131,A
21094,7957.799999999999,0.0009044769929449604,0.49105385304707594,A
22560,7955.17,0.0009041780693113626,0.4919580311163873,A
21769,7954.87,0.0009041439715584806,0.4928621750879458,A
20719,7936.25,0.0009020276376962782,0.49376420272564203,A
21340,7918.55,0.0009000158702762468,0.4946642185959183,A
21488,7914.150000000001,0.0008995157699006458,0.49556373436581896,A
21380,7913.1,0.0008993964277655592,0.4964631307935845,A
22625,7896.5,0.000897509685439428,0.49736064047902395,A
22952,7896.3099999999995,0.0008974880901959361,0.4982581285692199,A
21539,7894.05,0.0008972312204575593,0.49915535978967746,A
15056P,7881.1,0.0008957593341248245,0.5000511191238023,A
21216,7867.5,0.0008942135693275121,0.5009453326931298,A
21982,7852.889999999999,0.0008925530087621642,0.5018378857018919,A
22367,7850.849999999999,0.0008923211440425673,0.5027302068459345,A
21165,7784.76,0.0008848094090826875,0.5036150162550171,A
21186,7729.05,0.0008784774563725208,0.5044934937113896,A
84880,7715.05,0.0008768862279046995,0.5053703799392943,A
22273,7687.9400000000005,0.0008738049276359396,0.5062441848669302,A
21889,7652.42,0.000869767753694724,0.507113952620625,A
22502,7625.05,0.0008666569020401331,0.5079806095226651,A
21868,7595.7,0.0008633210052165217,0.5088439305278816,A
20828,7569.0,0.0008602863052100336,0.5097042168330916,A
22487,7561.9,0.0008594793250584955,0.5105636961581501,A
22356,7550.65,0.0008582006593254248,0.5114218968174755,A
22468,7447.0,0.0008464198857047325,0.5122683167031803,A
22424,7432.5,0.0008447718276487746,0.513113088530829,A
22652,7432.15,0.0008447320469370791,0.5139578205777661,A
85067,7398.3099999999995,0.000840885820412002,0.514798706398178,A
51008,7388.65,0.0008397878727692053,0.5156384942709472,A
21260,7356.5,0.0008361337302520296,0.5164746280011993,A
22946,7350.15,0.0008354119944826963,0.5173100399956819,A
20975,7344.55,0.0008347755030955678,0.5181448154987774,A
22041,7338.3,0.0008340651332438618,0.5189788806320214,A
21124,7326.63,0.0008327387306567563,0.5198116193626781,A
21737,7320.15,0.0008320022191945075,0.5206436215818726,A
47556B,7318.35,0.0008317976326772163,0.5214754192145499,A
22275,7315.950000000001,0.0008315248506541612,0.5223069440652041,A
21429,7280.7,0.0008275183646905392,0.5231344624298946,A
22064,7263.45,0.0008255577438998307,0.5239600201737944,A
47570B,7252.8,0.0008243472736725237,0.5247843674474669,A
22082,7231.9,0.0008219717968884188,0.5256063392443553,A
22649,7097.45,0.0008066903206385193,0.5264130295649938,A
48189,7033.74,0.000799449094518169,0.5272124786595119,A
72351B,6978.200000000001,0.0007931364638679689,0.5280056151233798,A
22243,6967.5,0.0007919203106818482,0.5287975354340617,A
84987,6947.25,0.0007896187123623208,0.529587154146424,A
22666,6897.900000000001,0.0007840096320132503,0.5303711637784373,A
84212,6888.97,0.0007829946555691327,0.5311541584340064,A
22173,6876.700000000001,0.0007816000574762636,0.5319357584914827,A
85220,6875.0,0.0007814068368765995,0.5327171653283592,A
20829,6864.0,0.0007801565859375969,0.5334973219142968,A
22646,6862.75,0.0007800145119672557,0.5342773364262641,A
22584,6860.1,0.0007797133151501324,0.5350570497414142,A
22464,6844.8,0.0007779743297531561,0.5358350240711673,A
21672,6837.33,0.000777125295706397,0.5366121493668737,A
22697,6825.3,0.0007757579758158334,0.5373879073426896,A
22380,6809.15,0.000773922380119025,0.5381618297228086,A
21735,6798.45,0.0007727062269329044,0.5389345359497415,A
21169,6796.0,0.0007724277619510356,0.5397069637116926,A
21912,6795.69,0.000772392527606391,0.540479356239299,A
85064,6788.62,0.0007715889572301411,0.5412509451965292,A
22207,6787.75,0.0007714900737467836,0.5420224352702759,A
22357,6779.49,0.000770551248950769,0.5427929865192267,A
22179,6769.45,0.0007694101108209884,0.5435623966300477,A
20754,6763.74,0.0007687611169244699,0.5443311577469722,A
85065,6734.5,0.0007654377226102485,0.5450965954695824,A
62018,6728.15,0.0007647159868409152,0.5458613114564234,A
21781,6701.4,0.0007616756038756135,0.546622987060299,A
21749,6686.4,0.0007599707162315192,0.5473829577765306,A
21498,6667.0,0.0007577657282118238,0.5481407235047424,A
22121,6662.150000000001,0.0007572144812068999,0.5488979379859493,A
21770,6630.3,0.0007535944364426061,0.549651532422392,A
22274,6624.960000000001,0.0007529874964413086,0.5504045199188332,A
21428,6620.75,0.0007525089913091994,0.5511570289101424,A
85014D,6607.6,0.00075101437314121,0.5519080432832836,A
22485,6595.349999999999,0.0007496220482318661,0.5526576653315154,A
22301,6562.05,0.0007458371976619767,0.5534035025291774,A
22353,6560.400000000001,0.0007456496600211263,0.5541491521891985,A
21259,6518.900000000001,0.0007409328042057984,0.5548900849934043,A
47599A,6517.36,0.000740757769074338,0.5556308427624786,A
21871,6516.85,0.0007406998028944389,0.5563715425653731,A
21980,6512.999999999999,0.0007402622150657879,0.5571118047804389,A
22348,6510.87,0.0007400201210203266,0.5578518249014592,A
84375,6491.7,0.0007378412746111739,0.5585896661760704,A
21155,6489.62,0.0007376048635245262,0.5593272710395949,A
22558,6477.38,0.0007362136752069451,0.5600634847148018,A
21974,6436.799999999999,0.0007316013858337883,0.5607950861006357,A
22088,6424.450000000001,0.0007301976950068174,0.5615252837956425,A
22417,6412.8,0.0007288735656032374,0.5622541573612457,A
22940,6402.5,0.0007277028760876258,0.5629818602373333,A
22242,6390.45,0.0007263332830135367,0.5637081935203468,A
22528,6329.83,0.0007194432637478698,0.5644276367840947,A
21888,6327.99,0.0007192341308635276,0.5651468709149582,A
47502,6307.15,0.0007168654736299991,0.5658637363885882,A
21673,6297.4800000000005,0.0007157663893954397,0.5665795027779836,A
82582,6292.280000000001,0.0007151753616788203,0.5672946781396625,A
22623,6287.95,0.0007146832174455583,0.5680093613571081,A
84378,6274.75,0.0007131829163187553,0.5687225442734268,A
22180,6223.849999999999,0.0007073976642464616,0.5694299419376733,A
21108,6214.65,0.0007063519998247504,0.570136293937498,A
21890,6209.150000000001,0.0007057268743552492,0.5708420208118532,A
22618,6207.08,0.000705491599860364,0.5715475124117135,A
21042,6206.25,0.0007053972627440575,0.5722529096744576,A
20723,6195.9,0.0007042208902696323,0.5729571305647273,A
22427,6192.900000000001,0.0007038799127408135,0.5736610104774681,A
22300,6188.25,0.0007033513975711443,0.5743643618750393,A
22654,6185.700000000001,0.0007030615666716482,0.5750674234417109,A
21937,6171.95,0.000701498752997895,0.5757689221947088,A
20676,6154.900000000001,0.0006995608640424411,0.5764684830587512,A
22694,6148.2,0.0006987993475614121,0.5771672824063127,A
35961,6137.13,0.0006975411404800705,0.5778648235467927,A
C2,6110.0,0.0006944575670277851,0.5785592811138205,A
85068,6097.56,0.0006930436468749495,0.5792523247606954,A
75049L,6081.45,0.0006912125975451921,0.5799435373582407,A
22303,6071.1,0.000690036225070767,0.5806335735833115,A
22073,6067.65,0.0006896441009126253,0.5813232176842241,A
10002,6057.72,0.0006885154652922348,0.5820117331495164,A
22698,6053.3,0.0006880130917331083,0.5826997462412494,A
22759,6036.15,0.000686063836860027,0.5833858100781094,A
85047,6024.05,0.0006846885608271242,0.5840704986389366,A
22727,6011.64,0.0006832780504495768,0.5847537766893861,A
22909,5986.8,0.0006804547565109565,0.585434231445897,A
21833,5985.39,0.0006802944970724116,0.5861145259429694,A
22804,5981.97,0.0006799057826895581,0.5867944317256589,A
21669,5978.31,0.000679489790104399,0.5874739215157633,A
84792,5976.6900000000005,0.0006793056622388368,0.5881532271780021,A
21257,5966.150000000001,0.0006781076945209199,0.588831334872523,A
21985,5931.95,0.0006742205506923846,0.5895055554232155,A
21984,5916.07,0.0006724156429731699,0.5901779710661886,A
21531,5909.55,0.0006716745851438703,0.5908496456513325,A
22667,5904.1,0.0006710551426331827,0.5915207007939657,A
22619,5887.05,0.0006691172536777287,0.5921898180476434,A
22627,5883.7,0.0006687364954372142,0.5928585545430806,A
21914,5856.09,0.0006655983655803179,0.5935241529086609,A
21671,5816.32,0.0006610781401399422,0.5941852310488008,A
22215,5812.3,0.000660621230251325,0.5948458522790522,A
79000,5800.8099999999995,0.0006593152863159485,0.5955051675653681,A
21870,5787.17,0.0006577649751515855,0.5961629325405197,A
22690,5781.13,0.0006570784737268968,0.5968200110142465,A
21430,5779.14,0.0006568522919661136,0.5974768633062126,A
22553,5772.6,0.0006561089609532885,0.5981329722671659,A
21172,5767.099999999999,0.0006554838354837871,0.5987884561026496,A
22488,5716.35,0.0006497156322879345,0.5994381717349375,A
21907,5700.6,0.0006479255002616353,0.6000860972351991,A
21745,5690.96,0.000646829825802364,0.6007329270610015,A
21086,5657.21,0.0006429938286031516,0.6013759208896046,A
20682,5648.0,0.0006419470275896776,0.6020178679171942,A
22580,5616.0,0.0006383099339489429,0.6026561778511432,A
22656,5605.0,0.0006370596830099403,0.6032932375341532,A
22131,5596.65,0.000636110628888061,0.6039293481630412,A
22109,5551.59,0.0006309891464052015,0.6045603373094465,A
21361,5543.1,0.0006300241799986442,0.6051903614894452,A
21242,5527.98,0.0006283056532533969,0.6058186671426986,A
16014,5503.22,0.0006254914520488785,0.6064441585947475,A
22089,5467.25,0.0006214031314783401,0.6070655617262258,A
22812,5445.15,0.0006188912636827076,0.6076844529899086,A
21385,5435.79,0.0006178274137927928,0.6083022804037014,A
72756,5432.66,0.0006174716605710584,0.6089197520642724,A
37370,5408.87,0.0006147677087675247,0.60953451977304,A
21981,5406.93,0.0006145472099655553,0.6101490669830055,A
22244,5387.25,0.0006123103973765034,0.610761377380382,A
22943,5381.150000000001,0.0006116170764012384,0.6113729944567833,A
22221,5374.6,0.0006108726087966504,0.61198386706558,A
21768,5339.79,0.0006069161328705887,0.6125907831984505,A
21114,5328.9,0.000605678384440976,0.6131964615828914,A
21668,5309.22,0.0006034415718519242,0.6137999031547433,A
21432,5298.650000000001,0.0006022401943587191,0.614402143349102,A
22329,5288.5,0.0006010865537195485,0.6150032299028216,A
21892,5283.92,0.0006005659946922184,0.6156037958975139,A
84988,5274.37,0.0005994805495588115,0.6162032764470727,A
21135,5257.59,0.0005975733485809513,0.6168008497956536,A
22085,5256.900000000001,0.0005974949237493231,0.6173983447194029,A
22834,5249.400000000001,0.0005966424799272759,0.6179949871993302,A
21667,5242.65,0.0005958752804874332,0.6185908624798176,A
21875,5234.36,0.0005949330459161305,0.6191857955257338,A
22078,5215.7,0.000592812165686877,0.6197786076914207,A
22072,5212.86,0.0005924893736262618,0.6203710970650469,A
84380,5200.15,0.0005910447654958325,0.6209621418305428,A
22358,5198.1,0.000590811764184473,0.6215529535947273,A
20979,5176.72,0.0005883817309957571,0.622141335325723,A
21381,5175.27,0.0005882169251901614,0.6227295522509132,A
35970,5174.96,0.0005881816908455167,0.6233177339417587,A
22327,5170.700000000001,0.0005876975027545939,0.6239054314445133,A
22942,5169.7,0.0005875838435783208,0.6244930152880915,A
21491,5167.049999999999,0.0005872826467611975,0.6250802979348528,A
22588,5126.1,0.0005826283034928199,0.6256629262383456,A
21935,5118.25,0.0005817360789590771,0.6262446623173047,A
22740,5107.179999999999,0.0005804778718777354,0.6268251401891825,A
22662,5106.2,0.0005803664858849879,0.6274055066750674,A
22302,5086.110000000001,0.0005780830730336643,0.6279835897481011,A
22151,5074.98,0.000576818046401746,0.6285604077945028,A
79029,5073.15,0.0005766100501091666,0.629137017844612,A
22354,5071.35,0.0005764054635918753,0.6297134233082038,A
22055,5069.45,0.0005761895111569567,0.6302896128193608,A
22199,5061.46,0.0005752813743385357,0.6308648941936993,A
22418,5020.83,0.0005706634020065653,0.6314355575957058,A
21670,5003.71,0.0005687175569087723,0.6320042751526146,A
35832,4995.85,0.0005678241957832669,0.6325720993483979,A
22726,4989.81,0.0005671376943585782,0.6331392370427564,A
20970,4974.39,0.0005653850698604491,0.6337046221126169,A
21587,4961.4,0.0005639086371606633,0.6342685307497776,A
21243,4931.03,0.0005604568079772535,0.6348289875577549,A
22592,4908.27,0.0005578699251252811,0.6353868574828802,A
22283,4902.25,0.0005571856968841178,0.6359440431797643,A
21716,4896.8099999999995,0.0005565673909651928,0.6365006105707295,A
22079,4896.4,0.0005565207907029209,0.6370571313614324,A
22595,4894.93,0.0005563537117137998,0.6376134850731462,A
21411,4872.88,0.000553847526876981,0.6381673326000231,A
21715,4855.62,0.0005518857694945097,0.6387192183695176,A
22466,4852.349999999999,0.000551514103988097,0.6392707324735057,A
22195,4834.05,0.0005494341410623019,0.6398201666145681,A
84937,4827.82,0.0005487260443941213,0.6403688926589622,A
21658,4823.030000000001,0.0005481816169397739,0.640917074275902,A
84884A,4788.4,0.0005442455996654413,0.6414613198755675,A
79067,4786.2,0.0005439955494776407,0.6420053154250451,A
22549,4776.799999999999,0.0005429271532206749,0.6425482425782658,A
22631,4764.75,0.0005415575601465858,0.6430898001384124,A
21756,4762.150000000001,0.0005412620462882761,0.6436310621847007,A
72807C,4760.19,0.000541039274302781,0.6441721014590035,A
84520B,4756.5,0.0005406198719423339,0.6447127213309458,A
22220,4750.45,0.0005399322339258824,0.6452526535648717,A
82552,4739.4400000000005,0.0005386808463951172,0.6457913344112668,A
11001,4738.62,0.0005385876458705734,0.6463299220571374,A
22332,4734.349999999999,0.0005381023211878877,0.6468680243783252,A
21041,4732.150000000001,0.0005378522710000873,0.6474058766493254,A
22526,4727.219999999999,0.0005372919312610615,0.6479431685805864,A
21154,4720.94,0.0005365781516340674,0.6484797467322205,A
22655,4720.0,0.0005364713120083708,0.6490162180442289,A
